date,year,month,day,weekday,date_ec,venue,city,state,show_index_overall,show_index_withinyear,run_index,venue_full,link
07/05/08,2008,07,05,Saturday,2008-07-05,SOUND ACADEMY,TORONTO,ON,2394,35,2020,"SOUND ACADEMY, TORONTO, ON",http://www.everydaycompanion.com/setlists/20080705a.asp
07/06/08,2008,07,06,Sunday,2008-07-06,OTTAWA BLUESFEST,OTTAWA,ON,2395,36,2021,"OTTAWA BLUESFEST, OTTAWA, ON",http://www.everydaycompanion.com/setlists/20080706a.asp
07/08/08,2008,07,08,Tuesday,2008-07-08,MAIN STREET ARMORY,ROCHESTER,NY,2396,37,2022,"MAIN STREET ARMORY, ROCHESTER, NY",http://www.everydaycompanion.com/setlists/20080708a.asp
07/10/08,2008,07,10,Thursday,2008-07-10,BANK OF AMERICA PAVILION,BOSTON,MA,2397,38,2023,"BANK OF AMERICA PAVILION, BOSTON, MA",http://www.everydaycompanion.com/setlists/20080710a.asp
07/11/08,2008,07,11,Friday,2008-07-11,FESTIVAL PIER AT PENN'S LANDING,PHILADELPHIA,PA,2398,39,2024,"FESTIVAL PIER AT PENN'S LANDING, PHILADELPHIA, PA",http://www.everydaycompanion.com/setlists/20080711a.asp
07/12/08,2008,07,12,Saturday,2008-07-12,ALL GOOD FESTIVAL,MASONTOWN,WV,2399,40,2025,"ALL GOOD FESTIVAL, MASONTOWN, WV",http://www.everydaycompanion.com/setlists/20080712a.asp
07/14/08,2008,07,14,Monday,2008-07-14,TENNESSEE THEATER,KNOXVILLE,TN,2400,41,2026,"TENNESSEE THEATER, KNOXVILLE, TN",http://www.everydaycompanion.com/setlists/20080714a.asp
07/15/08,2008,07,15,Tuesday,2008-07-15,TENNESSEE THEATER,KNOXVILLE,TN,2401,42,2026,"TENNESSEE THEATER, KNOXVILLE, TN",http://www.everydaycompanion.com/setlists/20080715a.asp
07/16/08,2008,07,16,Wednesday,2008-07-16,TENNESSEE THEATER,KNOXVILLE,TN,2402,43,2026,"TENNESSEE THEATER, KNOXVILLE, TN",http://www.everydaycompanion.com/setlists/20080716a.asp
07/18/08,2008,07,18,Friday,2008-07-18,NAUTICA STAGE,CLEVELAND,OH,2403,44,2027,"NAUTICA STAGE, CLEVELAND, OH",http://www.everydaycompanion.com/setlists/20080718a.asp
07/19/08,2008,07,19,Saturday,2008-07-19,HARBOR CENTER,PORTSMOUTH,VA,2404,45,2028,"HARBOR CENTER, PORTSMOUTH, VA",http://www.everydaycompanion.com/setlists/20080719a.asp
07/21/08,2008,07,21,Monday,2008-07-21,HOUSE OF BLUES,MYRTLE BEACH,SC,2405,46,2029,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/20080721a.asp
07/22/08,2008,07,22,Tuesday,2008-07-22,HOUSE OF BLUES,MYRTLE BEACH,SC,2406,47,2029,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/20080722a.asp
07/23/08,2008,07,23,Wednesday,2008-07-23,HOUSE OF BLUES,MYRTLE BEACH,SC,2407,48,2029,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/20080723a.asp
07/25/08,2008,07,25,Friday,2008-07-25,VERIZON WIRELESS AMPHITHEATRE,CHARLOTTE,NC,2408,49,2030,"VERIZON WIRELESS AMPHITHEATRE, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/20080725a.asp
07/26/08,2008,07,26,Saturday,2008-07-26,VERIZON WIRELESS AMPHITHEATRE,CHARLOTTE,NC,2409,50,2030,"VERIZON WIRELESS AMPHITHEATRE, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/20080726a.asp
08/24/08,2008,08,24,Sunday,2008-08-24,OUTSIDE LANDS MUSIC FESTIVAL,SAN FRANCISCO,CA,2410,51,2031,"OUTSIDE LANDS MUSIC FESTIVAL, SAN FRANCISCO, CA",http://www.everydaycompanion.com/setlists/20080824a.asp
08/28/08,2008,08,28,Thursday,2008-08-28,JAZZ ASPEN SNOWMASS LABOR DAY FESTIVAL,SNOWMASS,CO,2411,52,2032,"JAZZ ASPEN SNOWMASS LABOR DAY FESTIVAL, SNOWMASS VILLAGE, CO",http://www.everydaycompanion.com/setlists/20080828a.asp
08/29/08,2008,08,29,Friday,2008-08-29,JAZZ ASPEN SNOWMASS LABOR DAY FESTIVAL,SNOWMASS,CO,2412,53,2032,"JAZZ ASPEN SNOWMASS LABOR DAY FESTIVAL, SNOWMASS VILLAGE, CO",http://www.everydaycompanion.com/setlists/20080829a.asp
09/20/08,2008,09,20,Saturday,2008-09-20,GEORGIA WORLD CONGRESS CENTER,ATLANTA,GA,2413,54,2033,"GEORGIA WORLD CONGRESS CENTER, ATLANTA, GA",http://www.everydaycompanion.com/setlists/20080920a.asp
10/10/08,2008,10,10,Friday,2008-10-10,BACKYARD,BEE CAVE,TX,2414,55,2034,"BACKYARD, BEE CAVE, TX",http://www.everydaycompanion.com/setlists/20081010a.asp
10/11/08,2008,10,11,Saturday,2008-10-11,BACKYARD,BEE CAVE,TX,2415,56,2034,"BACKYARD, BEE CAVE, TX",http://www.everydaycompanion.com/setlists/20081011a.asp
10/12/08,2008,10,12,Sunday,2008-10-12,BRADY THEATER,TULSA,OK,2416,57,2035,"BRADY THEATER, TULSA, OK",http://www.everydaycompanion.com/setlists/20081012a.asp
10/15/08,2008,10,15,Wednesday,2008-10-15,MUD ISLAND AMPHITHEATER,MEMPHIS,TN,2417,58,2036,"MUD ISLAND AMPHITHEATER, MEMPHIS, TN",http://www.everydaycompanion.com/setlists/20081015a.asp
10/17/08,2008,10,17,Friday,2008-10-17,LAKEWOOD AMPHITHEATER,ATLANTA,GA,2418,59,2037,"LAKEWOOD AMPHITHEATER, ATLANTA, GA",http://www.everydaycompanion.com/setlists/20081017a.asp
10/18/08,2008,10,18,Saturday,2008-10-18,LAKEWOOD AMPHITHEATER,ATLANTA,GA,2419,60,2037,"LAKEWOOD AMPHITHEATER, ATLANTA, GA",http://www.everydaycompanion.com/setlists/20081018a.asp
10/19/08,2008,10,19,Sunday,2008-10-19,THE TABERNACLE,ATLANTA,GA,2420,61,2038,"THE TABERNACLE, ATLANTA, GA",http://www.everydaycompanion.com/setlists/20081019a.asp
10/22/08,2008,10,22,Wednesday,2008-10-22,CIVIC CENTER,TALLAHASSEE,FL,2421,62,2039,"CIVIC CENTER, TALLAHASSEE, FL",http://www.everydaycompanion.com/setlists/20081022a.asp
10/24/08,2008,10,24,Friday,2008-10-24,NORTH CHARLESTON COLISEUM,NORTH CHARLESTON,SC,2422,63,2040,"NORTH CHARLESTON COLISEUM, NORTH CHARLESTON, SC",http://www.everydaycompanion.com/setlists/20081024a.asp
10/25/08,2008,10,25,Saturday,2008-10-25,NORTH CHARLESTON COLISEUM,NORTH CHARLESTON,SC,2423,64,2040,"NORTH CHARLESTON COLISEUM, NORTH CHARLESTON, SC",http://www.everydaycompanion.com/setlists/20081025a.asp
10/26/08,2008,10,26,Sunday,2008-10-26,ST. AUGUSTINE AMPHITHEATRE,ST. AUGUSTINE,FL,2424,65,2041,"ST. AUGUSTINE AMPHITHEATRE, ST. AUGUSTINE, FL",http://www.everydaycompanion.com/setlists/20081026a.asp
10/28/08,2008,10,28,Tuesday,2008-10-28,THE FILLMORE MIAMI BEACH AT THE JACKIE GLEASON THEATRE,MIAMI,FL,2425,66,2042,"THE FILLMORE MIAMI BEACH AT THE JACKIE GLEASON THEATRE, MIAMI, FL",http://www.everydaycompanion.com/setlists/20081028a.asp
10/29/08,2008,10,29,Wednesday,2008-10-29,THE FILLMORE MIAMI BEACH AT THE JACKIE GLEASON THEATRE,MIAMI,FL,2426,67,2042,"THE FILLMORE MIAMI BEACH AT THE JACKIE GLEASON THEATRE, MIAMI, FL",http://www.everydaycompanion.com/setlists/20081029a.asp
10/31/08,2008,10,31,Friday,2008-10-31,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS",NEW ORLEANS,LA,2427,68,2043,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/20081031a.asp
11/01/08,2008,11,01,Saturday,2008-11-01,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS",NEW ORLEANS,LA,2428,69,2043,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/20081101a.asp
11/05/08,2008,11,05,Wednesday,2008-11-05,MURAT THEATER,INDIANAPOLIS,IN,2429,70,2044,"MURAT THEATER, INDIANAPOLIS, IN",http://www.everydaycompanion.com/setlists/20081105a.asp
11/07/08,2008,11,07,Friday,2008-11-07,THE RIVERSIDE THEATER,MILWAUKEE,WI,2430,71,2045,"THE RIVERSIDE THEATER, MILWAUKEE, WI",http://www.everydaycompanion.com/setlists/20081107a.asp
11/08/08,2008,11,08,Saturday,2008-11-08,THE RIVERSIDE THEATER,MILWAUKEE,WI,2431,72,2045,"THE RIVERSIDE THEATER, MILWAUKEE, WI",http://www.everydaycompanion.com/setlists/20081108a.asp
11/09/08,2008,11,09,Sunday,2008-11-09,THE RIVERSIDE THEATER,MILWAUKEE,WI,2432,73,2045,"THE RIVERSIDE THEATER, MILWAUKEE, WI",http://www.everydaycompanion.com/setlists/20081109a.asp
11/19/08,2008,11,19,Wednesday,2008-11-19,IRVING PLAZA,NEW YORK,NY,2433,74,2046,"IRVING PLAZA, NEW YORK, NY",http://www.everydaycompanion.com/setlists/20081119a.asp
11/28/08,2008,11,28,Friday,2008-11-28,CIVIC CENTER,ASHEVILLE,NC,2434,75,2047,"CIVIC CENTER, ASHEVILLE, NC",http://www.everydaycompanion.com/setlists/20081128a.asp
11/29/08,2008,11,29,Saturday,2008-11-29,CIVIC CENTER,ASHEVILLE,NC,2435,76,2047,"CIVIC CENTER, ASHEVILLE, NC",http://www.everydaycompanion.com/setlists/20081129a.asp
12/30/08,2008,12,30,Tuesday,2008-12-30,PEPSI CENTER,DENVER,CO,2436,77,2048,"PEPSI CENTER, DENVER, CO",http://www.everydaycompanion.com/setlists/20081230a.asp
12/31/08,2008,12,31,Wednesday,2008-12-31,PEPSI CENTER,DENVER,CO,2437,78,2048,"PEPSI CENTER, DENVER, CO",http://www.everydaycompanion.com/setlists/20081231a.asp
04/13/09,2009,04,13,Monday,2009-04-13,HOUSE OF BLUES,ORLANDO,FL,2438,1,2049,"HOUSE OF BLUES, ORLANDO, FL",http://www.everydaycompanion.com/setlists/20090413a.asp
04/14/09,2009,04,14,Tuesday,2009-04-14,HOUSE OF BLUES,ORLANDO,FL,2439,2,2049,"HOUSE OF BLUES, ORLANDO, FL",http://www.everydaycompanion.com/setlists/20090414a.asp
04/15/09,2009,04,15,Wednesday,2009-04-15,HOUSE OF BLUES,ORLANDO,FL,2440,3,2049,"HOUSE OF BLUES, ORLANDO, FL",http://www.everydaycompanion.com/setlists/20090415a.asp
04/17/09,2009,04,17,Friday,2009-04-17,THE WHARF,ORANGE BEACH,AL,2441,4,2050,"THE WHARF, ORANGE BEACH, AL",http://www.everydaycompanion.com/setlists/20090417a.asp
04/18/09,2009,04,18,Saturday,2009-04-18,THE WHARF,ORANGE BEACH,AL,2442,5,2050,"THE WHARF, ORANGE BEACH, AL",http://www.everydaycompanion.com/setlists/20090418a.asp
04/19/09,2009,04,19,Sunday,2009-04-19,THE WHARF,ORANGE BEACH,AL,2443,6,2050,"THE WHARF, ORANGE BEACH, AL",http://www.everydaycompanion.com/setlists/20090419a.asp
07/11/09,2009,07,11,Saturday,2009-07-11,THE FORECASTLE FESTIVAL,LOUISVILLE,KY,2444,7,2051,"THE FORECASTLE FESTIVAL, LOUISVILLE, KY",http://www.everydaycompanion.com/setlists/20090711a.asp
07/12/09,2009,07,12,Sunday,2009-07-12,THE FORECASTLE FESTIVAL,LOUISVILLE,KY,2445,8,2051,"THE FORECASTLE FESTIVAL, LOUISVILLE, KY",http://www.everydaycompanion.com/setlists/20090712a.asp
07/18/09,2009,07,18,Saturday,2009-07-18,MILE HIGH MUSIC FESTIVAL,DENVER,CO,2446,9,2052,"MILE HIGH MUSIC FESTIVAL, DENVER, CO",http://www.everydaycompanion.com/setlists/20090718a.asp
07/19/09,2009,07,19,Sunday,2009-07-19,MILE HIGH MUSIC FESTIVAL,DENVER,CO,2447,10,2052,"MILE HIGH MUSIC FESTIVAL, DENVER, CO",http://www.everydaycompanion.com/setlists/20090719a.asp
07/22/09,2009,07,22,Wednesday,2009-07-22,"10,000 LAKES FESTIVAL",DETROIT LAKES,MN,2448,11,2053,"10,000 LAKES FESTIVAL, DETROIT LAKES, MN",http://www.everydaycompanion.com/setlists/20090722a.asp
07/24/09,2009,07,24,Friday,2009-07-24,"10,000 LAKES FESTIVAL",DETROIT LAKES,MN,2449,12,2053,"10,000 LAKES FESTIVAL, DETROIT LAKES, MN",http://www.everydaycompanion.com/setlists/20090724a.asp
08/21/09,2009,08,21,Friday,2009-08-21,SUSQUEHANNA BANK CENTER,CAMDEN,NJ,2450,13,2054,"SUSQUEHANNA BANK CENTER, CAMDEN, NJ",http://www.everydaycompanion.com/setlists/20090821a.asp
08/22/09,2009,08,22,Saturday,2009-08-22,CMAC - PERFORMING ARTS CENTER,CANANDAIGUA,NY,2451,14,2055,"CMAC - PERFORMING ARTS CENTER, CANANDAIGUA, NY",http://www.everydaycompanion.com/setlists/20090822a.asp
08/24/09,2009,08,24,Monday,2009-08-24,MEADOWBROOK U.S. CELLULAR PAVILION,GILFORD,NH,2452,15,2056,"MEADOWBROOK U.S. CELLULAR PAVILION, GILFORD, NH",http://www.everydaycompanion.com/setlists/20090824a.asp
08/26/09,2009,08,26,Wednesday,2009-08-26,BETHEL WOODS CENTER FOR THE ARTS,BETHEL WOODS,NY,2453,16,2057,"BETHEL WOODS CENTER FOR THE ARTS, BETHEL WOODS, NY",http://www.everydaycompanion.com/setlists/20090826a.asp
08/27/09,2009,08,27,Thursday,2009-08-27,JONES BEACH AMPHITHEATER,WANTAUGH,NY,2454,17,2058,"JONES BEACH AMPHITHEATER, WANTAUGH, NY",http://www.everydaycompanion.com/setlists/20090827a.asp
08/29/09,2009,08,29,Saturday,2009-08-29,COMCAST CENTER,MANSFIELD,MA,2455,18,2059,"COMCAST CENTER, MANSFIELD, MA",http://www.everydaycompanion.com/setlists/20090829a.asp
08/30/09,2009,08,30,Sunday,2009-08-30,NEW ENGLAND DODGE MUSIC CENTER,HARTFORD,CT,2456,19,2060,"NEW ENGLAND DODGE MUSIC CENTER, HARTFORD, CT",http://www.everydaycompanion.com/setlists/20090830a.asp
09/01/09,2009,09,01,Tuesday,2009-09-01,CHARTER ONE PAVILION,CHICAGO,IL,2457,20,2061,"CHARTER ONE PAVILION, CHICAGO, IL",http://www.everydaycompanion.com/setlists/20090901a.asp
09/02/09,2009,09,02,Wednesday,2009-09-02,CHARTER ONE PAVILION,CHICAGO,IL,2458,21,2061,"CHARTER ONE PAVILION, CHICAGO, IL",http://www.everydaycompanion.com/setlists/20090902a.asp
10/03/09,2009,10,03,Saturday,2009-10-03,VERIZON WIRELESS AMPHITHEATRE,CHARLOTTE,NC,2459,22,2062,"VERIZON WIRELESS AMPHITHEATRE, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/20091003a.asp
10/04/09,2009,10,04,Sunday,2009-10-04,VERIZON WIRELESS AMPHITHEATRE,CHARLOTTE,NC,2460,23,2062,"VERIZON WIRELESS AMPHITHEATRE, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/20091004a.asp
10/06/09,2009,10,06,Tuesday,2009-10-06,MERRIWEATHER POST PAVILION,COLUMBIA,MD,2461,24,2063,"MERRIWEATHER POST PAVILION, COLUMBIA, MD",http://www.everydaycompanion.com/setlists/20091006a.asp
10/07/09,2009,10,07,Wednesday,2009-10-07,HARBOR CENTER,PORTSMOUTH,VA,2462,25,2064,"HARBOR CENTER, PORTSMOUTH, VA",http://www.everydaycompanion.com/setlists/20091007a.asp
10/09/09,2009,10,09,Friday,2009-10-09,BJCC ARENA,BIRMINGHAM,AL,2463,26,2065,"BJCC ARENA, BIRMINGHAM, AL",http://www.everydaycompanion.com/setlists/20091009a.asp
10/10/09,2009,10,10,Saturday,2009-10-10,BJCC ARENA,BIRMINGHAM,AL,2464,27,2065,"BJCC ARENA, BIRMINGHAM, AL",http://www.everydaycompanion.com/setlists/20091010a.asp
10/11/09,2009,10,11,Sunday,2009-10-11,WALNUT CREEK AMPHITHEATER,RALEIGH,NC,2465,28,2066,"WALNUT CREEK AMPHITHEATER, RALEIGH, NC",http://www.everydaycompanion.com/setlists/20091011a.asp
10/13/09,2009,10,13,Tuesday,2009-10-13,CIVIC CENTER,KNOXVILLE,TN,2466,29,2067,"CIVIC CENTER, KNOXVILLE, TN",http://www.everydaycompanion.com/setlists/20091013a.asp
10/14/09,2009,10,14,Wednesday,2009-10-14,MUNICIPAL AUDITORIUM,NASHVILLE,TN,2467,30,2068,"MUNICIPAL AUDITORIUM, NASHVILLE, TN",http://www.everydaycompanion.com/setlists/20091014a.asp
10/16/09,2009,10,16,Friday,2009-10-16,SUPERPAGES.COM CENTER,DALLAS,TX,2468,31,2069,"SUPERPAGES.COM CENTER, DALLAS, TX",http://www.everydaycompanion.com/setlists/20091016a.asp
10/17/09,2009,10,17,Saturday,2009-10-17,CYNTHIA WOODS MITCHELL PAVILLION,THE WOODLANDS,TX,2469,32,2070,"CYNTHIA WOODS MITCHELL PAVILLION, HOUSTON, TX",http://www.everydaycompanion.com/setlists/20091017a.asp
10/30/09,2009,10,30,Friday,2009-10-30,AUSTIN MUSIC HALL,AUSTIN,TX,2470,33,2071,"AUSTIN MUSIC HALL, AUSTIN, TX",http://www.everydaycompanion.com/setlists/20091030a.asp
10/31/09,2009,10,31,Saturday,2009-10-31,AUSTIN MUSIC HALL,AUSTIN,TX,2471,34,2071,"AUSTIN MUSIC HALL, AUSTIN, TX",http://www.everydaycompanion.com/setlists/20091031a.asp
11/01/09,2009,11,01,Sunday,2009-11-01,VOODOO EXPERIENCE,NEW ORLEANS,LA,2472,35,2072,"VOODOO EXPERIENCE, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/20091101a.asp
11/04/09,2009,11,04,Wednesday,2009-11-04,DODGE THEATRE,PHOENIX,AZ,2473,36,2073,"DODGE THEATRE, PHOENIX, AZ",http://www.everydaycompanion.com/setlists/20091104a.asp
11/06/09,2009,11,06,Friday,2009-11-06,ORPHEUM THEATRE,LOS ANGELES,CA,2474,37,2074,"ORPHEUM THEATRE, LOS ANGELES, CA",http://www.everydaycompanion.com/setlists/20091106a.asp
11/07/09,2009,11,07,Saturday,2009-11-07,ORPHEUM THEATRE,LOS ANGELES,CA,2475,38,2074,"ORPHEUM THEATRE, LOS ANGELES, CA",http://www.everydaycompanion.com/setlists/20091107a.asp
11/08/09,2009,11,08,Sunday,2009-11-08,ORPHEUM THEATRE,LOS ANGELES,CA,2476,39,2074,"ORPHEUM THEATRE, LOS ANGELES, CA",http://www.everydaycompanion.com/setlists/20091108a.asp
11/10/09,2009,11,10,Tuesday,2009-11-10,GRAND SIERRA THEATRE,RENO,NV,2477,40,2075,"GRAND SIERRA THEATRE, RENO, NV",http://www.everydaycompanion.com/setlists/20091110a.asp
11/12/09,2009,11,12,Thursday,2009-11-12,FOX THEATER,OAKLAND,CA,2478,41,2076,"FOX THEATER, OAKLAND, CA",http://www.everydaycompanion.com/setlists/20091112a.asp
11/13/09,2009,11,13,Friday,2009-11-13,FOX THEATER,OAKLAND,CA,2479,42,2076,"FOX THEATER, OAKLAND, CA",http://www.everydaycompanion.com/setlists/20091113a.asp
11/14/09,2009,11,14,Saturday,2009-11-14,FOX THEATER,OAKLAND,CA,2480,43,2076,"FOX THEATER, OAKLAND, CA",http://www.everydaycompanion.com/setlists/20091114a.asp
11/17/09,2009,11,17,Tuesday,2009-11-17,MIDLAND THEATRE,KANSAS CITY,MO,2481,44,2077,"MIDLAND THEATRE, KANSAS CITY, MO",http://www.everydaycompanion.com/setlists/20091117a.asp
11/18/09,2009,11,18,Wednesday,2009-11-18,MIDLAND THEATRE,KANSAS CITY,MO,2482,45,2077,"MIDLAND THEATRE, KANSAS CITY, MO",http://www.everydaycompanion.com/setlists/20091118a.asp
11/20/09,2009,11,20,Friday,2009-11-20,THE RIVERSIDE THEATER,MILWAUKEE,WI,2483,46,2078,"THE RIVERSIDE THEATER, MILWAUKEE, WI",http://www.everydaycompanion.com/setlists/20091120a.asp
11/21/09,2009,11,21,Saturday,2009-11-21,THE RIVERSIDE THEATER,MILWAUKEE,WI,2484,47,2078,"THE RIVERSIDE THEATER, MILWAUKEE, WI",http://www.everydaycompanion.com/setlists/20091121a.asp
11/22/09,2009,11,22,Sunday,2009-11-22,THE RIVERSIDE THEATER,MILWAUKEE,WI,2485,48,2078,"THE RIVERSIDE THEATER, MILWAUKEE, WI",http://www.everydaycompanion.com/setlists/20091122a.asp
11/24/09,2009,11,24,Tuesday,2009-11-24,ROYAL OAK THEATRE,ROYAL OAK,MI,2486,49,2079,"ROYAL OAK THEATRE, ROYAL OAK, MI",http://www.everydaycompanion.com/setlists/20091124a.asp
11/25/09,2009,11,25,Wednesday,2009-11-25,MURAT THEATRE,INDIANAPOLIS,IN,2487,50,2080,"MURAT THEATRE, INDIANAPOLIS, IN",http://www.everydaycompanion.com/setlists/20091125a.asp
11/27/09,2009,11,27,Friday,2009-11-27,NORTH CHARLESTON COLISEUM,NORTH CHARLESTON,SC,2488,51,2081,"NORTH CHARLESTON COLISEUM, NORTH CHARLESTON, SC",http://www.everydaycompanion.com/setlists/20091127a.asp
11/28/09,2009,11,28,Saturday,2009-11-28,NORTH CHARLESTON COLISEUM,NORTH CHARLESTON,SC,2489,52,2081,"NORTH CHARLESTON COLISEUM, NORTH CHARLESTON, SC",http://www.everydaycompanion.com/setlists/20091128a.asp
12/30/09,2009,12,30,Wednesday,2009-12-30,PHILIPS ARENA,ATLANTA,GA,2490,53,2082,"PHILIPS ARENA, ATLANTA, GA",http://www.everydaycompanion.com/setlists/20091230a.asp
12/31/09,2009,12,31,Thursday,2009-12-31,PHILIPS ARENA,ATLANTA,GA,2491,54,2082,"PHILIPS ARENA, ATLANTA, GA",http://www.everydaycompanion.com/setlists/20091231a.asp
03/25/10,2010,03,25,Thursday,2010-03-25,HOUSE OF BLUES,MYRTLE BEACH,SC,2492,1,2083,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/20100325a.asp
03/26/10,2010,03,26,Friday,2010-03-26,HOUSE OF BLUES,MYRTLE BEACH,SC,2493,2,2083,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/20100326a.asp
03/27/10,2010,03,27,Saturday,2010-03-27,HOUSE OF BLUES,MYRTLE BEACH,SC,2494,3,2083,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/20100327a.asp
04/16/10,2010,04,16,Friday,2010-04-16,WANEE MUSIC FESTIVAL,LIVE OAK,FL,2495,4,2084,"WANEE MUSIC FESTIVAL, LIVE OAK, FL",http://www.everydaycompanion.com/setlists/20100416a.asp
04/17/10,2010,04,17,Saturday,2010-04-17,WANEE MUSIC FESTIVAL,LIVE OAK,FL,2496,5,2084,"WANEE MUSIC FESTIVAL, LIVE OAK, FL",http://www.everydaycompanion.com/setlists/20100417a.asp
04/20/10,2010,04,20,Tuesday,2010-04-20,WARNER THEATRE,WASHINGTON,DC,2497,6,2085,"WARNER THEATRE, WASHINGTON, DC",http://www.everydaycompanion.com/setlists/20100420a.asp
04/21/10,2010,04,21,Wednesday,2010-04-21,WARNER THEATRE,WASHINGTON,DC,2498,7,2085,"WARNER THEATRE, WASHINGTON, DC",http://www.everydaycompanion.com/setlists/20100421a.asp
04/23/10,2010,04,23,Friday,2010-04-23,WALNUT CREEK AMPHITHEATER,RALEIGH,NC,2499,8,2086,"WALNUT CREEK AMPHITHEATER, RALEIGH, NC",http://www.everydaycompanion.com/setlists/20100423a.asp
04/24/10,2010,04,24,Saturday,2010-04-24,WALNUT CREEK AMPHITHEATER,RALEIGH,NC,2500,9,2086,"WALNUT CREEK AMPHITHEATER, RALEIGH, NC",http://www.everydaycompanion.com/setlists/20100424a.asp
04/26/10,2010,04,26,Monday,2010-04-26,THE NATIONAL,RICHMOND,VA,2501,10,2087,"THE NATIONAL, RICHMOND, VA",http://www.everydaycompanion.com/setlists/20100426a.asp
04/27/10,2010,04,27,Tuesday,2010-04-27,THE NATIONAL,RICHMOND,VA,2502,11,2087,"THE NATIONAL, RICHMOND, VA",http://www.everydaycompanion.com/setlists/20100427a.asp
04/28/10,2010,04,28,Wednesday,2010-04-28,BOTTLETREE CAFÉ,BIRMINGHAM,AL,2503,12,2088,"BOTTLETREE CAFÉ, BIRMINGHAM, AL",http://www.everydaycompanion.com/setlists/20100428a.asp
04/29/10,2010,04,29,Thursday,2010-04-29,"NEW ORLEANS JAZZ AND HERITAGE FESTIVAL, FAIR GROUNDS RACE COURSE",NEW ORLEANS,LA,2504,13,2089,"NEW ORLEANS JAZZ AND HERITAGE FESTIVAL, FAIR GROUNDS RACE COURSE, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/20100429a.asp
04/29/10,2010,04,29,Thursday,2010-04-29,HOWLIN' WOLF,NEW ORLEANS,LA,2505,14,2090,"HOWLIN' WOLF, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/20100429b.asp
04/30/10,2010,04,30,Friday,2010-04-30,MEMPHIS IN MAY FESTIVAL,MEMPHIS,TN,2506,15,2091,"MEMPHIS IN MAY FESTIVAL, MEMPHIS, TN",http://www.everydaycompanion.com/setlists/20100430a.asp
05/01/10,2010,05,01,Saturday,2010-05-01,BOK CENTER,TULSA,OK,2507,16,2092,"BOK CENTER, TULSA, OK",http://www.everydaycompanion.com/setlists/20100501a.asp
05/04/10,2010,05,04,Tuesday,2010-05-04,MEMORIAL AUDITORIUM,CHATTANOOGA,TN,2508,17,2093,"MEMORIAL AUDITORIUM, CHATTANOOGA, TN",http://www.everydaycompanion.com/setlists/20100504a.asp
05/05/10,2010,05,05,Wednesday,2010-05-05,BI-LO CENTER,GREENVILLE,SC,2509,18,2094,"BI-LO CENTER, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/20100505a.asp
05/07/10,2010,05,07,Friday,2010-05-07,THE WHARF,ORANGE BEACH,AL,2510,19,2095,"THE WHARF, ORANGE BEACH, AL",http://www.everydaycompanion.com/setlists/20100507a.asp
05/08/10,2010,05,08,Saturday,2010-05-08,THE WHARF,ORANGE BEACH,AL,2511,20,2095,"THE WHARF, ORANGE BEACH, AL",http://www.everydaycompanion.com/setlists/20100508a.asp
06/05/10,2010,06,05,Saturday,2010-06-05,WAKARUSA MUSIC FESTIVAL,OZARK,AR,2512,21,2096,"WAKARUSA MUSIC FESTIVAL, OZARK, AR",http://www.everydaycompanion.com/setlists/20100605a.asp
06/24/10,2010,06,24,Thursday,2010-06-24,"STUDIO C, KBCO STUDIO",DENVER,CO,2513,22,2097,"STUDIO C, KBCO STUDIO, DENVER, CO",http://www.everydaycompanion.com/setlists/20100624a.asp
06/24/10,2010,06,24,Thursday,2010-06-24,TWIST AND SHOUT RECORDS,DENVER,CO,2514,23,2098,"TWIST AND SHOUT RECORDS, DENVER, CO",http://www.everydaycompanion.com/setlists/20100624b.asp
06/25/10,2010,06,25,Friday,2010-06-25,RED ROCKS,MORRISON,CO,2515,24,2099,"RED ROCKS, MORRISON, CO",http://www.everydaycompanion.com/setlists/20100625a.asp
